mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,exit_reason,wickdiff_file,dyn_min_sl_pips,VOL,wd_special,active_trades_at_entry
3D,ALL,H4,H4,USDJPY,long,2022-07-27,2022-08-01,130.396,133.232,2.8360000000000127,2022-08-03 01:00:00,2022-08-03 05:00:00,132.286,132.702,2022-08-04 21:00:00,132.974,136.068,130.11239999999998,2022-08-18 21:00:00,136.068,win,1.0812133072407086,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,139.6409090909091,1.0,,1
3D,ALL,H4,H4,AUDNZD,long,2022-08-09,2022-08-12,1.10112,1.10523,0.004109999999999836,2022-08-12 01:00:00,2022-08-12 05:00:00,1.10112,1.10134,2022-08-17 01:00:00,1.10269,1.1093399999999998,1.0965381818181819,2022-08-19 05:00:00,1.1093399999999998,win,1.0809812324515784,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,61.51818181818159,1.0,WD-INV-VAL,2
3D,ALL,H4,H4,EURJPY,long,2022-08-12,2022-08-17,134.949,136.54,1.5909999999999798,2022-08-16 21:00:00,2022-08-17 01:00:00,136.26,136.388,2022-08-23 01:00:00,136.392,138.13099999999997,134.77610606060605,2022-08-29 05:00:00,138.13099999999997,win,1.076184493056645,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,161.5893939393943,1.0,,1
3D,ALL,H4,H4,NZDCHF,long,2022-08-25,2022-08-30,0.59033,0.59586,0.005529999999999924,2022-08-30 01:00:00,2022-08-30 05:00:00,0.59371,0.59406,2022-09-02 01:00:00,0.59416,0.6013899999999999,0.5882990909090909,2022-09-02 09:00:00,0.6013899999999999,win,1.233597021870611,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,58.60909090909094,1.0,WD-INV-VAL,1
3D,ALL,H4,H4,GBPJPY,short,2022-09-07,2022-09-12,165.293,168.166,2.8729999999999905,2022-09-14 13:00:00,2022-09-14 17:00:00,165.408,165.532,2022-09-15 01:00:00,165.376,162.42000000000002,168.45329999999998,2022-09-21 05:00:00,162.42000000000002,win,0.9605823286647412,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,179.360606060606,1.0,,1
3D,ALL,H4,H4,NZDUSD,long,2020-03-17,2020-03-20,0.54694,0.56719,0.02024999999999999,2020-03-23 05:00:00,2020-03-23 09:00:00,0.56137,0.56256,2022-09-26 17:00:00,0.56336,0.58744,0.544915,2022-10-26 17:00:00,0.58274,time_exit,1.0506912442396386,TIME_STOP_30D,wickdiffs_3D_H4_ALL_20260121_202249.csv,75.798484848485,1.0,,1
3D,ALL,H4,H4,AUDUSD,long,2022-10-11,2022-10-14,0.61702,0.6298,0.012780000000000014,2022-10-18 13:00:00,2022-10-18 17:00:00,0.62656,0.62785,2022-10-19 09:00:00,0.62814,0.64258,0.615742,2022-10-26 05:00:00,0.64258,win,1.16470398451363,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,92.21060606060604,1.0,,2
3D,ALL,H4,H4,AUDCAD,long,2022-10-11,2022-10-14,0.86048,0.86607,0.005589999999999984,2022-10-18 05:00:00,2022-10-18 09:00:00,0.86318,0.86321,2022-10-19 13:00:00,0.86352,0.87166,0.8562346969696969,2022-10-21 17:00:00,0.87166,win,1.1173179710084695,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,72.8530303030303,1.0,,3
3D,ALL,H4,H4,GBPCHF,long,2022-11-09,2022-11-14,1.10486,1.11409,0.009230000000000071,2022-11-15 06:00:00,2022-11-15 10:00:00,1.11042,1.11058,2022-12-30 06:00:00,1.11074,1.12332,1.0980089393939394,2023-01-03 14:00:00,1.12332,win,0.988134483784591,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,127.310606060606,1.0,,1
3D,ALL,H4,H4,NZDCAD,long,2022-12-21,2022-12-26,0.8463,0.85432,0.008019999999999916,2022-12-27 14:00:00,2022-12-27 18:00:00,0.8463,0.8464,2023-01-03 06:00:00,0.85052,0.8623399999999999,0.8411930303030304,2023-01-04 06:00:00,0.8623399999999999,win,1.2672926345885,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,93.26969696969697,1.0,,2
3D,ALL,H4,H4,NZDJPY,short,2023-01-05,2023-01-10,84.005,84.678,0.6730000000000018,2023-01-09 06:00:00,2023-01-09 10:00:00,84.659,84.678,2023-01-18 02:00:00,84.407,83.332,85.51080303030302,2023-01-18 10:00:00,83.332,win,0.9739056430248052,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,110.3803030303032,1.0,WD-INV-VAL,1
3D,ALL,H4,H4,EURAUD,short,2023-01-18,2023-01-23,1.55786,1.57508,0.017220000000000013,2023-01-23 02:00:00,2023-01-23 06:00:00,1.56153,1.56416,2023-02-05 22:00:00,1.55902,1.54064,1.576802,2023-02-07 14:00:00,1.54064,win,1.0336295129906703,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,147.0909090909089,1.0,,1
3D,ALL,H4,H4,EURCAD,long,2023-03-30,2023-04-04,1.458,1.46512,0.007120000000000015,2023-04-04 01:00:00,2023-04-04 05:00:00,1.46226,1.46245,2023-04-17 13:00:00,1.46266,1.47224,1.4527080303030304,2023-04-19 13:00:00,1.47224,win,0.9626235098883967,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,99.51969696969684,1.0,WD-INV-VAL,1
3D,ALL,H4,H4,EURCHF,long,2023-04-12,2023-04-17,0.97996,0.98278,0.0028199999999999337,2023-04-13 09:00:00,2023-04-13 13:00:00,0.97996,0.97999,2023-04-20 09:00:00,0.9803,0.9855999999999999,0.9744265151515151,2023-04-27 05:00:00,0.9855999999999999,win,0.9023603766283972,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,58.73484848484847,1.0,WD-INV-VAL,1
3D,ALL,H4,H4,GBPAUD,long,2023-04-12,2023-04-17,1.83981,1.85039,0.010580000000000034,2023-04-18 01:00:00,2023-04-18 05:00:00,1.84004,1.84166,2023-04-20 13:00:00,1.84402,1.86097,1.8291033333333333,2023-04-23 21:00:00,1.86097,win,1.136312849162013,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,149.1666666666666,1.0,WD-INV-VAL,2
3D,ALL,H4,H4,EURCHF,long,2023-04-20,2023-04-25,0.97768,0.9805,0.0028200000000000447,2023-04-25 05:00:00,2023-04-25 09:00:00,0.97768,0.97774,2023-05-03 21:00:00,0.97784,0.9833200000000001,0.9721977272727274,2023-05-05 05:00:00,0.9833200000000001,win,0.9712398292113174,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,56.4227272727273,1.0,WD-INV-VAL,1
3D,ALL,H4,H4,GBPCHF,long,2023-05-11,2023-05-16,1.11554,1.12205,0.006510000000000016,2023-05-18 05:00:00,2023-05-18 09:00:00,1.11931,1.11932,2023-05-19 13:00:00,1.12052,1.12856,1.1128128787878788,2023-05-31 13:00:00,1.12856,win,1.043191066899964,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,77.07121212121189,1.0,,1
3D,ALL,H4,H4,CADJPY,long,2023-05-19,2023-05-24,101.666,102.636,0.9699999999999989,2023-05-26 01:00:00,2023-05-26 05:00:00,102.365,102.414,2023-05-31 05:00:00,102.578,103.606,101.47110606060606,2023-06-02 05:00:00,103.606,win,0.9287249332694465,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,110.689393939394,1.0,,2
3D,ALL,H4,H4,EURCHF,short,2023-06-27,2023-06-30,0.9774,0.98232,0.0049199999999999244,2023-07-03 17:00:00,2023-07-03 21:00:00,0.97839,0.97858,2023-07-05 09:00:00,0.9778,0.9724800000000001,0.982812,2023-07-11 05:00:00,0.9724800000000001,win,1.061452513966453,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,43.21818181818182,1.0,,1
3D,ALL,H4,H4,AUDNZD,long,2023-07-05,2023-07-10,1.07332,1.0777,0.0043800000000000505,2023-07-10 13:00:00,2023-07-10 17:00:00,1.07354,1.07355,2023-07-14 13:00:00,1.07398,1.0820800000000002,1.0674471212121213,2023-07-18 09:00:00,1.0820800000000002,win,1.239882181042317,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,65.32878787878771,1.0,,1
3D,ALL,H4,H4,NZDJPY,short,2023-07-13,2023-07-18,87.725,88.693,0.9680000000000035,2023-07-17 21:00:00,2023-07-18 01:00:00,87.89,87.99,2023-07-21 05:00:00,87.861,86.75699999999999,88.7898,2023-07-27 17:00:00,86.75699999999999,win,1.1886304909560927,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,89.669696969697,1.0,,1
3D,ALL,H4,H4,EURAUD,short,2023-07-13,2023-07-18,1.6489,1.66036,0.011460000000000026,2023-07-19 17:00:00,2023-07-19 21:00:00,1.6547,1.6557,2023-07-23 21:00:00,1.65376,1.63744,1.6665284848484847,2023-07-25 01:00:00,1.63744,win,1.2781469527245042,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,127.6848484848483,1.0,,2
3D,ALL,H4,H4,GBPJPY,long,2023-07-26,2023-07-31,176.319,181.393,5.074000000000012,2023-07-30 21:00:00,2023-07-31 01:00:00,180.879,181.055,2023-08-03 05:00:00,181.068,186.467,175.8116,2023-08-17 05:00:00,186.467,win,1.0271288334221116,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,156.7469696969696,1.0,,1
3D,ALL,H4,H4,GBPUSD,long,2023-07-31,2023-08-03,1.26205,1.27106,0.009010000000000185,2023-08-04 05:00:00,2023-08-04 09:00:00,1.26828,1.26946,2023-08-08 09:00:00,1.26976,1.2800700000000003,1.2601560606060607,2023-08-10 09:00:00,1.2800700000000003,win,1.0735178115041444,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,96.039393939394,1.0,,2
3D,ALL,H4,H4,USDJPY,long,2023-10-13,2023-10-18,148.762,149.812,1.0500000000000114,2023-10-18 01:00:00,2023-10-18 05:00:00,149.484,149.603,2023-10-23 17:00:00,149.708,150.86200000000002,148.64583333333334,2023-10-31 09:00:00,150.86200000000002,win,1.0864584967833286,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,106.2166666666666,1.0,,1
3D,ALL,H4,H4,NZDCHF,short,2023-10-31,2023-11-03,0.53425,0.53978,0.005530000000000035,2023-11-07 18:00:00,2023-11-07 22:00:00,0.53454,0.53468,2023-11-08 02:00:00,0.53453,0.52872,0.5403330000000001,2023-11-14 10:00:00,0.52872,win,1.0012062726175888,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,40.42878787878795,1.0,,1
3D,ALL,H4,H4,GBPNZD,long,2023-10-31,2023-11-03,2.05656,2.06905,0.012489999999999668,2023-11-06 02:00:00,2023-11-06 06:00:00,2.06356,2.0638,2023-11-09 14:00:00,2.06531,2.0815399999999995,2.0511209090909093,2023-11-13 10:00:00,2.0815399999999995,win,1.1438364941055368,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,141.8909090909092,1.0,,2
3D,ALL,H4,H4,GBPCHF,short,2023-11-03,2023-11-08,1.10714,1.11542,0.008280000000000065,2023-11-07 10:00:00,2023-11-07 14:00:00,1.10832,1.10867,2023-11-13 10:00:00,1.1072,1.09886,1.1162480000000001,2023-12-06 18:00:00,1.09886,win,0.921750663129958,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,61.18787878787862,1.0,,2
3D,ALL,H4,H4,NZDUSD,long,2023-12-07,2023-12-12,0.60844,0.61225,0.00380999999999998,2023-12-13 06:00:00,2023-12-13 10:00:00,0.60844,0.60906,2024-01-17 14:00:00,0.61033,0.6160599999999999,0.6045230303030303,2024-01-31 14:00:00,0.6160599999999999,win,0.9867452904033632,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,58.06969696969705,1.0,,1
3D,ALL,H4,H4,GBPCAD,long,2024-01-25,2024-01-30,1.69778,1.70496,0.007179999999999964,2024-02-01 10:00:00,2024-02-01 14:00:00,1.69778,1.69828,2024-02-05 02:00:00,1.69884,1.71214,1.688607424242424,2024-02-20 14:00:00,1.71214,win,1.2997704893758888,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,102.3257575757575,1.0,,1
3D,ALL,H4,H4,AUDCAD,long,2024-01-30,2024-02-02,0.87425,0.87973,0.00548000000000004,2024-02-06 10:00:00,2024-02-06 14:00:00,0.87832,0.87864,2024-02-07 10:00:00,0.87868,0.88521,0.8726278787878788,2024-02-20 10:00:00,0.88521,win,1.0789605447626733,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,60.52121212121213,1.0,,2
3D,ALL,H4,H4,GBPJPY,long,2024-02-28,2024-03-04,189.045,189.962,0.9170000000000016,2024-02-29 14:00:00,2024-02-29 18:00:00,189.045,189.124,2024-03-07 02:00:00,189.274,190.879,187.78622727272727,2024-03-19 05:00:00,190.879,win,1.07879380403898,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,148.7772727272724,1.0,,1
3D,ALL,H4,H4,EURGBP,short,2024-05-06,2024-05-09,0.86004,0.86208,0.0020399999999999308,2024-05-09 21:00:00,2024-05-10 01:00:00,0.86106,0.86108,2024-05-14 05:00:00,0.86073,0.8580000000000001,0.8634395454545455,2024-05-15 09:00:00,0.8580000000000001,win,1.007549068948122,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,27.09545454545465,1.0,WD-INV-VAL,1
3D,ALL,H4,H4,NZDJPY,long,2024-06-04,2024-06-07,95.27,96.474,1.2040000000000077,2024-06-11 09:00:00,2024-06-11 13:00:00,96.102,96.13,2024-06-14 09:00:00,96.394,97.67800000000001,95.14959999999999,2024-06-21 17:00:00,97.67800000000001,win,1.0318225650916044,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,77.94999999999989,1.0,,1
3D,ALL,H4,H4,CADJPY,short,2024-06-28,2024-07-03,118.032,118.638,0.6060000000000088,2024-07-04 17:00:00,2024-07-04 21:00:00,118.494,118.552,2024-07-10 01:00:00,118.436,117.42599999999999,119.30212121212122,2024-07-11 09:00:00,117.42599999999999,win,1.1661185361416506,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,86.61212121212115,1.0,,1
3D,ALL,H4,H4,EURJPY,long,2024-08-01,2024-08-06,154.414,157.891,3.477000000000004,2024-08-06 09:00:00,2024-08-06 13:00:00,157.296,157.523,2024-09-06 13:00:00,157.784,161.368,154.06629999999998,2024-09-25 09:00:00,161.368,win,0.9640369045377507,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,164.9106060606059,1.0,,1
3D,ALL,H4,H4,EURUSD,short,2024-09-20,2024-09-25,1.11798,1.12142,0.0034400000000001096,2024-09-25 09:00:00,2024-09-25 13:00:00,1.12079,1.12142,2024-09-30 05:00:00,1.12058,1.1145399999999999,1.1262904545454544,2024-09-30 13:00:00,1.1145399999999999,win,1.057709145904649,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,57.10454545454542,1.0,WD-INV-VAL,1
3D,ALL,H4,H4,AUDCHF,short,2024-09-20,2024-09-25,0.58126,0.5849,0.0036399999999999766,2024-09-26 09:00:00,2024-09-26 13:00:00,0.58454,0.5849,2024-09-30 05:00:00,0.58414,0.57762,0.5896589393939394,2024-10-07 13:00:00,0.57762,win,1.1813864104323908,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,55.1893939393939,1.0,,2
3D,ALL,H4,H4,AUDNZD,long,2024-10-24,2024-10-29,1.09645,1.10078,0.004330000000000167,2024-10-31 01:00:00,2024-10-31 05:00:00,1.0985,1.0989,2024-11-01 09:00:00,1.09894,1.1051100000000003,1.093665,2024-11-05 14:00:00,1.1051100000000003,win,1.16966824644554,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,52.75000000000006,1.0,,1
3D,ALL,H4,H4,USDCHF,short,2024-10-21,2024-10-24,0.86619,0.87,0.00380999999999998,2024-10-28 01:00:00,2024-10-28 05:00:00,0.86992,0.87,2024-11-01 13:00:00,0.86925,0.86238,0.8755689393939393,2024-11-04 10:00:00,0.86238,win,1.0872077688526463,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,63.18939393939385,1.0,,2
3D,ALL,H4,H4,EURGBP,long,2022-04-13,2022-04-18,0.82498,0.82837,0.003390000000000004,2022-04-15 13:00:00,2022-04-15 17:00:00,0.82714,0.82723,2024-11-11 10:00:00,0.82757,0.83176,0.823940606060606,2024-11-12 14:00:00,0.83176,win,1.1544627202137505,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,36.29393939393939,1.0,WD-INV-VAL,1
3D,ALL,H4,H4,AUDCHF,short,2024-11-06,2024-11-11,0.57683,0.58332,0.006489999999999996,2024-11-13 02:00:00,2024-11-13 06:00:00,0.57695,0.57698,2024-11-19 22:00:00,0.57688,0.57034,0.583969,2024-12-04 02:00:00,0.57034,win,0.9225560727888248,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,49.51515151515141,1.0,,1
3D,ALL,H4,H4,GBPCAD,long,2024-08-06,2024-08-09,1.74088,1.75022,0.009340000000000126,2024-08-09 09:00:00,2024-08-09 13:00:00,1.74884,1.74933,2024-11-22 10:00:00,1.74942,1.7595600000000002,1.7395675757575757,2024-11-25 10:00:00,1.7595600000000002,win,1.0291883246701605,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,98.52424242424222,1.0,,2
3D,ALL,H4,H4,USDCHF,short,2024-11-19,2024-11-22,0.88662,0.8958,0.009180000000000077,2024-11-26 14:00:00,2024-11-26 18:00:00,0.8885,0.88872,2024-12-02 14:00:00,0.88704,0.8774399999999999,0.896718,2024-12-06 10:00:00,0.8774399999999999,win,0.9919404835710063,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,57.62272727272719,1.0,,2
3D,ALL,H4,H4,EURAUD,long,2025-01-01,2025-01-06,1.64906,1.65877,0.009710000000000107,2025-01-06 10:00:00,2025-01-06 14:00:00,1.65417,1.65424,2025-01-14 06:00:00,1.65742,1.6684800000000002,1.6466303030303029,2025-01-27 10:00:00,1.6684800000000002,win,1.0250519575352737,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,107.8969696969697,1.0,,1
3D,ALL,H4,H4,EURAUD,short,2025-01-06,2025-01-09,1.66006,1.66818,0.008119999999999905,2025-01-13 02:00:00,2025-01-13 06:00:00,1.66529,1.66542,2025-01-14 18:00:00,1.66413,1.6519400000000002,1.6749196969696971,2025-01-15 22:00:00,1.6519400000000002,win,1.129781497500414,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,107.8969696969697,1.0,,2
3D,ALL,H4,H4,GBPUSD,long,2025-01-09,2025-01-14,1.20997,1.22012,0.010150000000000103,2025-01-16 10:00:00,2025-01-16 14:00:00,1.2175,1.21766,2025-01-17 06:00:00,1.21962,1.2302700000000002,1.208955,2025-01-20 14:00:00,1.2302700000000002,win,0.9985935302391322,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,96.54393939393952,1.0,,2
3D,ALL,H4,H4,CADJPY,long,2024-12-05,2024-12-10,105.756,106.702,0.945999999999998,2024-12-09 02:00:00,2024-12-09 06:00:00,105.775,105.827,2025-01-30 18:00:00,106.442,107.648,105.37659090909091,2025-01-31 14:00:00,107.648,win,1.1319595545885102,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,106.540909090909,1.0,WD-INV-VAL,1
3D,ALL,H4,H4,GBPNZD,long,2025-02-12,2025-02-17,2.19075,2.20104,0.01028999999999991,2025-02-17 10:00:00,2025-02-17 14:00:00,2.19494,2.19514,2025-02-20 14:00:00,2.1959,2.21133,2.1813710606060606,2025-02-25 10:00:00,2.21133,win,1.0620183333159434,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,145.2893939393936,1.0,,1
3D,ALL,H4,H4,AUDCHF,long,2025-03-05,2025-03-10,0.54946,0.5557,0.006240000000000023,2025-03-12 05:00:00,2025-03-12 09:00:00,0.55404,0.55432,2025-03-13 05:00:00,0.55458,0.56194,0.548836,2025-03-17 13:00:00,0.56194,win,1.2813370473537726,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,45.72878787878789,1.0,,1
3D,ALL,H4,H4,USDJPY,short,2025-02-28,2025-03-05,149.749,151.306,1.5570000000000164,2025-03-04 22:00:00,2025-03-05 02:00:00,150.099,150.186,2025-03-19 13:00:00,149.94,148.19199999999998,151.4617,2025-03-20 01:00:00,148.19199999999998,win,1.148715252677931,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,143.2530303030302,1.0,,1
3D,ALL,H4,H4,GBPJPY,short,2025-03-21,2025-03-26,194.035,195.982,1.9470000000000027,2025-03-28 09:00:00,2025-03-28 13:00:00,195.198,195.319,2025-04-02 17:00:00,194.146,192.088,196.1767,2025-04-03 09:00:00,192.088,win,1.0134436401240794,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,194.3409090909092,1.0,,1
3D,ALL,H4,H4,EURUSD,short,2025-04-16,2025-04-21,1.13973,1.15734,0.017610000000000126,2025-04-23 05:00:00,2025-04-23 09:00:00,1.14154,1.14401,2025-04-28 13:00:00,1.14115,1.1221199999999998,1.1591010000000002,2025-05-08 13:00:00,1.1221199999999998,win,1.0601080719737213,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,102.2712121212121,1.0,,1
3D,ALL,H4,H4,USDCAD,long,2025-04-24,2025-04-29,1.377,1.38316,0.006159999999999943,2025-04-30 21:00:00,2025-05-01 01:00:00,1.37844,1.37868,2025-05-02 13:00:00,1.37917,1.3893199999999999,1.3685051515151516,2025-05-08 09:00:00,1.3893199999999999,win,0.9517247258055244,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,106.6484848484848,1.0,,2
3D,ALL,H4,H4,NZDCHF,short,2025-05-02,2025-05-07,0.49375,0.49746,0.003709999999999991,2025-05-06 21:00:00,2025-05-07 01:00:00,0.49738,0.49746,2025-05-12 05:00:00,0.49569,0.49004000000000003,0.5016230303030303,2025-05-15 21:00:00,0.49004000000000003,win,0.9522958271617534,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,59.330303030303,1.0,,1
3D,ALL,H4,H4,AUDUSD,long,2025-05-07,2025-05-12,0.63565,0.6421,0.006449999999999956,2025-05-13 05:00:00,2025-05-13 09:00:00,0.64008,0.64034,2025-05-15 09:00:00,0.6416,0.64855,0.6339377272727272,2025-05-23 13:00:00,0.64855,win,0.9070415850981813,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,76.62272727272719,1.0,,2
3D,ALL,H4,H4,CADJPY,long,2025-05-15,2025-05-20,103.132,103.878,0.7459999999999951,2025-05-22 05:00:00,2025-05-22 09:00:00,103.132,103.26,2025-05-23 09:00:00,103.36,104.624,102.1025909090909,2025-05-27 09:00:00,104.624,win,1.005241658533056,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,125.740909090909,1.0,,2
3D,ALL,H4,H4,EURCHF,long,2025-05-20,2025-05-23,0.92934,0.9355,0.006159999999999943,2025-05-26 21:00:00,2025-05-27 01:00:00,0.93366,0.93404,2025-05-28 13:00:00,0.9341,0.9416599999999999,0.9269654545454546,2025-06-11 13:00:00,0.9416599999999999,win,1.059633027522923,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,71.34545454545446,1.0,,1
3D,ALL,H4,H4,NZDCAD,short,2025-05-23,2025-05-28,0.82188,0.8267,0.0048199999999999354,2025-05-29 21:00:00,2025-05-30 01:00:00,0.8264,0.8267,2025-06-02 13:00:00,0.82588,0.8170600000000001,0.8335818181818181,2025-06-13 17:00:00,0.8170600000000001,win,1.145184135977316,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,77.01818181818173,1.0,,2
3D,ALL,H4,H4,NZDCHF,short,2025-05-23,2025-05-28,0.49196,0.49678,0.004819999999999991,2025-05-29 05:00:00,2025-05-29 09:00:00,0.4951,0.49526,2025-06-04 09:00:00,0.4946,0.48714,0.500675,2025-06-12 21:00:00,0.48714,win,1.2279835390946454,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,60.74999999999997,1.0,,3
3D,ALL,H4,H4,AUDNZD,long,2025-06-02,2025-06-05,1.07272,1.07746,0.0047400000000001885,2025-06-06 01:00:00,2025-06-06 05:00:00,1.07515,1.07528,2025-06-13 01:00:00,1.07689,1.0822000000000003,1.0712490909090908,2025-06-19 01:00:00,1.0822000000000003,win,0.9413376309428467,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,56.40909090909132,1.0,,2
3D,ALL,H4,H4,NZDJPY,long,2025-06-10,2025-06-13,85.842,87.076,1.2339999999999947,2025-06-16 01:00:00,2025-06-16 05:00:00,86.724,86.746,2025-06-19 05:00:00,86.938,88.30999999999999,85.7186,2025-07-09 01:00:00,88.30999999999999,win,1.1251435132031962,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,106.7106060606062,1.0,,1
3D,ALL,H4,H4,CADJPY,long,2025-06-23,2025-06-26,105.034,105.828,0.7939999999999969,2025-06-26 05:00:00,2025-06-26 09:00:00,105.034,105.126,2025-07-01 05:00:00,105.194,106.622,104.08557575757575,2025-07-03 09:00:00,106.622,win,1.288315380830005,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,110.8424242424242,1.0,WD-INV-VAL,2
3D,ALL,H4,H4,EURCHF,long,2025-06-26,2025-07-01,0.93065,0.93456,0.003909999999999969,2025-07-02 09:00:00,2025-07-02 13:00:00,0.93144,0.93198,2025-07-09 09:00:00,0.93224,0.9384699999999999,0.9264501515151514,2025-08-06 13:00:00,0.9384699999999999,win,1.0760212493130528,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,57.8984848484849,1.0,,1
3D,ALL,H4,H4,AUDCHF,long,2025-07-04,2025-07-09,0.51676,0.52007,0.003310000000000035,2025-07-09 21:00:00,2025-07-10 01:00:00,0.51786,0.51846,2025-07-22 05:00:00,0.51893,0.5233800000000001,0.514259696969697,2025-07-23 09:00:00,0.5233800000000001,win,0.9528289644433037,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,46.70303030303036,1.0,,2
3D,ALL,H4,H4,AUDNZD,long,2025-07-22,2025-07-25,1.09036,1.09255,0.0021899999999999142,2025-07-23 05:00:00,2025-07-23 09:00:00,1.09036,1.09052,2025-07-30 21:00:00,1.0909,1.0947399999999998,1.0866642424242423,2025-08-01 05:00:00,1.0947399999999998,win,0.9065674631563474,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,42.35757575757596,1.0,,2
3D,ALL,H4,H4,EURUSD,long,2025-07-25,2025-07-30,1.13916,1.15474,0.01558000000000015,2025-08-01 13:00:00,2025-08-01 17:00:00,1.15165,1.15361,2025-08-05 05:00:00,1.15369,1.1703200000000002,1.137602,2025-08-13 05:00:00,1.1703200000000002,win,1.0336897066136275,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,90.11969696969706,1.0,,2
3D,ALL,H4,H4,EURAUD,long,2025-07-25,2025-07-30,1.7674,1.77324,0.005839999999999845,2025-07-31 01:00:00,2025-07-31 05:00:00,1.7674,1.76796,2025-09-10 13:00:00,1.76836,1.7790799999999998,1.757614090909091,2025-09-17 13:00:00,1.7790799999999998,win,0.9975889344782212,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,107.459090909091,1.0,,1
3D,ALL,H4,H4,AUDCHF,short,2025-09-26,2025-10-01,0.52633,0.5282,0.0018700000000000383,2025-10-01 09:00:00,2025-10-01 13:00:00,0.52801,0.5282,2025-10-08 13:00:00,0.52782,0.5244599999999999,0.5310312121212121,2025-10-10 13:00:00,0.5244599999999999,win,1.0463338680758791,TP,wickdiffs_3D_H4_ALL_20260121_202249.csv,32.11212121212123,1.0,,1
