mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,exit_reason,wickdiff_file,dyn_min_sl_pips,VOL,max_hold_days,RR_MIN,RR_MAX,active_trades_at_entry
M,ALL,H4,H4,EURCAD,short,2020-05-01,2020-06-01,1.52917,1.55338,0.024210000000000065,2020-05-03 21:00:00,2020-05-04 01:00:00,1.54935,1.54952,2020-07-14 09:00:00,1.54933,1.5049599999999999,1.5834607692307696,2020-07-30 13:00:00,1.5834607692307696,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,122.5863636363636,1.0,30,0.9,1.3,2
M,ALL,H4,H4,CADCHF,short,2020-05-01,2020-06-01,0.69784,0.72023,0.02239000000000002,2020-06-23 09:00:00,2020-06-23 13:00:00,0.69988,0.70184,2020-07-15 17:00:00,0.69904,0.67545,0.722469,2020-07-31 01:00:00,0.67545,win,1.0068718255153855,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,60.57424242424241,1.0,30,0.9,1.3,3
M,ALL,H4,H4,AUDCAD,short,2019-03-01,2019-04-01,0.94733,0.96146,0.014129999999999976,2019-04-18 01:00:00,2019-04-18 05:00:00,0.96016,0.96084,2020-07-21 17:00:00,0.9594,0.9332,0.9795538461538462,2020-08-20 17:00:00,0.94633,win,0.6485114503816807,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,73.32272727272729,1.0,30,0.9,1.3,4
M,ALL,H4,H4,EURNZD,short,2020-05-01,2020-06-01,1.78966,1.8265,0.036839999999999984,2020-05-18 21:00:00,2020-05-19 01:00:00,1.80833,1.80883,2020-08-14 01:00:00,1.8073,1.75282,1.849207692307692,2020-09-02 13:00:00,1.75282,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,148.0242424242425,1.0,30,0.9,1.3,2
M,ALL,H4,H4,AUDCHF,short,2020-06-01,2020-07-01,0.65395,0.67434,0.02039000000000002,2020-07-22 09:00:00,2020-07-22 13:00:00,0.66733,0.66872,2020-08-31 13:00:00,0.66722,0.63356,0.6931123076923077,2020-09-30 13:00:00,0.6584,win,0.3406417112299482,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,62.07121212121212,1.0,30,0.9,1.3,2
M,ALL,H4,H4,USDJPY,long,2020-07-01,2020-08-03,104.188,105.896,1.7079999999999984,2020-08-28 17:00:00,2020-08-30 21:00:00,105.294,105.338,2020-09-15 13:00:00,105.46,107.604,103.81076923076922,2020-10-15 13:00:00,105.224,loss,-0.14309701492536672,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,61.22424242424233,1.0,30,0.9,1.3,2
M,ALL,H4,H4,EURNZD,short,2020-07-01,2020-08-03,1.77684,1.82246,0.045619999999999994,2020-08-27 01:00:00,2020-08-27 05:00:00,1.78621,1.78672,2020-09-24 05:00:00,1.78536,1.73122,1.827022,2020-10-25 21:00:00,1.7728,win,0.30147376506169093,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,130.3242424242423,1.0,30,0.9,1.3,3
M,ALL,H4,H4,NZDCAD,long,2020-08-03,2020-09-01,0.85769,0.87857,0.02088000000000001,2020-09-25 13:00:00,2020-09-25 17:00:00,0.87501,0.87587,2020-10-07 09:00:00,0.87612,0.89945,0.855602,2020-11-06 10:00:00,0.88692,win,0.5263670923091925,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,63.9606060606062,1.0,30,0.9,1.3,3
M,ALL,H4,H4,NZDCHF,long,2020-07-01,2020-08-03,0.59088,0.60552,0.014639999999999986,2020-08-27 13:00:00,2020-08-27 17:00:00,0.60116,0.60247,2020-10-07 17:00:00,0.60348,0.6201599999999999,0.5894159999999999,2020-11-06 18:00:00,0.60998,win,0.4621729237770133,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,50.38484848484859,1.0,30,0.9,1.3,4
M,ALL,H4,H4,EURCAD,long,2020-08-03,2020-09-01,1.54292,1.55744,0.014519999999999866,2020-09-09 17:00:00,2020-09-09 21:00:00,1.5512,1.55154,2020-10-08 17:00:00,1.55194,1.5719599999999998,1.5365400000000002,2020-11-03 06:00:00,1.5365400000000002,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,96.99848484848496,1.0,30,0.9,1.3,5
M,ALL,H4,H4,GBPUSD,long,2020-09-01,2020-10-01,1.26752,1.29246,0.024939999999999962,2020-10-16 09:00:00,2020-10-16 13:00:00,1.28629,1.28731,2020-11-02 06:00:00,1.29109,1.3174,1.265026,2020-11-06 14:00:00,1.3174,win,1.0094383057090142,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,123.5151515151515,1.0,30,0.9,1.3,4
M,ALL,H4,H4,NZDCHF,short,2020-09-01,2020-10-01,0.60906,0.61861,0.009549999999999947,2020-10-30 09:00:00,2020-10-30 13:00:00,0.6099,0.61015,2020-11-02 18:00:00,0.6096,0.5995100000000001,0.619565,2020-11-09 10:00:00,0.619565,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,50.37727272727281,1.0,30,0.9,1.3,5
M,ALL,H4,H4,NZDCAD,short,2020-09-01,2020-10-01,0.88128,0.89402,0.012740000000000085,2020-09-18 13:00:00,2020-09-18 17:00:00,0.89381,0.89402,2020-11-10 22:00:00,0.8935,0.8685399999999999,0.9127000000000001,2020-11-26 18:00:00,0.9127000000000001,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,61.98181818181826,1.0,30,0.9,1.3,1
M,ALL,H4,H4,GBPNZD,long,2020-09-01,2020-10-01,1.90602,1.95262,0.046599999999999975,2020-09-21 05:00:00,2020-09-21 09:00:00,1.90602,1.9081,2020-11-24 02:00:00,1.91321,1.99922,1.8470484615384617,2020-12-24 02:00:00,1.90608,loss,-0.10776653877456242,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,163.2727272727273,1.0,30,0.9,1.3,2
M,ALL,H4,H4,EURCAD,short,2020-09-01,2020-10-01,1.5616,1.57394,0.012339999999999796,2020-10-29 09:00:00,2020-10-29 13:00:00,1.56554,1.567,2020-12-02 14:00:00,1.5641,1.5492600000000003,1.5755153846153844,2020-12-04 18:00:00,1.5492600000000003,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,90.9909090909091,1.0,30,0.9,1.3,2
M,ALL,H4,H4,USDCAD,long,2018-09-03,2018-10-01,1.27828,1.29092,0.012639999999999985,2018-10-01 13:00:00,2018-10-01 17:00:00,1.27828,1.27938,2020-12-04 14:00:00,1.27952,1.30356,1.2610276923076922,2021-01-03 22:00:00,1.27342,loss,-0.32986688851913365,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,82.54242424242426,1.0,30,0.9,1.3,3
M,ALL,H4,H4,GBPAUD,long,2020-09-01,2020-10-01,1.74931,1.8046,0.05529000000000006,2020-09-15 01:00:00,2020-09-15 05:00:00,1.75392,1.75512,2020-12-11 06:00:00,1.75574,1.85989,1.6756246153846155,2021-01-10 22:00:00,1.74934,loss,-0.07988478156505273,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,158.6181818181821,1.0,30,0.9,1.3,3
M,ALL,H4,H4,GBPCAD,long,2020-09-01,2020-10-01,1.68106,1.72187,0.04081000000000001,2020-09-11 05:00:00,2020-09-11 09:00:00,1.68106,1.6838,2020-12-11 06:00:00,1.68786,1.76268,1.6303061538461536,2021-01-10 22:00:00,1.72205,win,0.594052392408449,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,144.3621212121212,1.0,30,0.9,1.3,4
M,ALL,H4,H4,EURGBP,short,2020-09-01,2020-10-01,0.90762,0.92918,0.021560000000000024,2020-09-23 05:00:00,2020-09-23 09:00:00,0.92158,0.92181,2020-12-11 10:00:00,0.9192,0.88606,0.9446923076923077,2021-01-10 22:00:00,0.90093,win,0.7166867833433908,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,72.41666666666664,1.0,30,0.9,1.3,5
M,ALL,H4,H4,GBPNZD,long,2020-11-02,2020-12-01,1.85234,1.89991,0.04756999999999989,2020-12-23 06:00:00,2020-12-23 10:00:00,1.8931,1.89322,2021-01-04 06:00:00,1.89388,1.9474799999999999,1.8475830000000002,2021-02-03 06:00:00,1.89276,loss,-0.024191632287189548,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,166.8378787878788,1.0,30,0.9,1.3,4
M,ALL,H4,H4,EURCHF,short,2020-11-02,2020-12-01,1.08389,1.08924,0.005349999999999966,2020-12-30 06:00:00,2020-12-30 10:00:00,1.08541,1.08631,2021-01-07 14:00:00,1.08524,1.07854,1.090393846153846,2021-01-13 14:00:00,1.07854,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,38.189393939394,1.0,30,0.9,1.3,5
M,ALL,H4,H4,EURCAD,long,2020-11-02,2020-12-01,1.53137,1.55132,0.019950000000000134,2020-11-11 10:00:00,2020-11-11 14:00:00,1.53318,1.53354,2021-01-14 14:00:00,1.53646,1.5712700000000002,1.5096830769230767,2021-02-14 22:00:00,1.53866,win,0.08216029876472149,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,92.90757575757576,1.0,30,0.9,1.3,2
M,ALL,H4,H4,AUDCAD,short,2020-12-01,2021-01-01,0.9791,0.99012,0.01102000000000003,2021-01-27 02:00:00,2021-01-27 06:00:00,0.98466,0.98472,2021-02-09 14:00:00,0.98208,0.9680799999999999,0.9928492307692307,2021-02-19 14:00:00,0.9928492307692307,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,60.09545454545449,1.0,30,0.9,1.3,2
M,ALL,H4,H4,USDCAD,long,2020-12-01,2021-01-01,1.2589,1.27342,0.014520000000000088,2021-01-21 10:00:00,2021-01-21 14:00:00,1.2589,1.26056,2021-02-19 10:00:00,1.26078,1.28794,1.2398876923076922,2021-03-17 21:00:00,1.2398876923076922,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,81.46515151515159,1.0,30,0.9,1.3,2
M,ALL,H4,H4,GBPAUD,long,2020-12-01,2021-01-01,1.74162,1.77695,0.035330000000000084,2021-01-25 10:00:00,2021-01-25 14:00:00,1.7697,1.7698,2021-02-25 06:00:00,1.77151,1.8122800000000001,1.738087,2021-03-25 13:00:00,1.8122800000000001,win,1.2198186877300128,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,135.6212121212121,1.0,30,0.9,1.3,2
M,ALL,H4,H4,CHFJPY,long,2021-02-01,2021-03-01,115.914,117.295,1.3810000000000002,2021-03-30 13:00:00,2021-03-30 17:00:00,116.856,117.014,2021-04-01 01:00:00,117.039,118.676,115.77590000000001,2021-04-12 13:00:00,118.676,win,1.2960177341461545,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,62.94696969696971,1.0,30,0.9,1.3,1
M,ALL,H4,H4,GBPJPY,short,2018-04-02,2018-05-01,150.504,153.855,3.350999999999999,2018-04-19 09:00:00,2018-04-19 13:00:00,152.904,152.96,2021-04-01 13:00:00,152.808,147.153,157.158,2021-05-02 21:00:00,151.092,win,0.39448275862068494,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,99.5424242424244,1.0,30,0.9,1.3,2
M,ALL,H4,H4,AUDUSD,short,2021-02-01,2021-03-01,0.77038,0.80072,0.030340000000000034,2021-03-22 13:00:00,2021-03-22 17:00:00,0.77548,0.77566,2021-04-15 05:00:00,0.77546,0.7400399999999999,0.803754,2021-05-16 21:00:00,0.7776,loss,-0.07563441012228476,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,73.95909090909092,1.0,30,0.9,1.3,2
M,ALL,H4,H4,GBPUSD,short,2021-02-01,2021-03-01,1.39276,1.42426,0.031500000000000083,2021-03-18 05:00:00,2021-03-18 09:00:00,1.3994,1.40014,2021-04-19 21:00:00,1.39861,1.36126,1.42741,2021-05-19 21:00:00,1.41147,loss,-0.4465277777777786,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,96.2242424242423,1.0,30,0.9,1.3,3
M,ALL,H4,H4,EURNZD,long,2021-02-01,2021-03-01,1.6323,1.66916,0.03685999999999989,2021-03-22 09:00:00,2021-03-22 13:00:00,1.66066,1.66121,2021-05-06 01:00:00,1.66618,1.7060199999999999,1.628614,2021-06-06 21:00:00,1.68706,win,0.5558217537134648,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,118.4060606060605,1.0,30,0.9,1.3,3
M,ALL,H4,H4,CADJPY,short,2017-12-01,2018-01-01,89.624,91.582,1.9579999999999984,2018-01-08 18:00:00,2018-01-08 22:00:00,91.087,91.158,2021-05-28 13:00:00,90.83,87.666,93.26384615384616,2021-06-27 21:00:00,90.119,win,0.2921302149178248,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,67.70454545454545,1.0,30,0.9,1.3,2
M,ALL,H4,H4,EURCHF,long,2021-04-01,2021-05-03,1.0927,1.09744,0.0047399999999999665,2021-05-23 21:00:00,2021-05-24 01:00:00,1.09318,1.09335,2021-06-07 05:00:00,1.09385,1.10218,1.0874423076923077,2021-06-11 17:00:00,1.0874423076923077,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,43.11212121212142,1.0,30,0.9,1.3,2
M,ALL,H4,H4,CADCHF,long,2021-04-01,2021-05-03,0.7258,0.74282,0.017020000000000035,2021-04-28 09:00:00,2021-04-28 13:00:00,0.73716,0.73752,2021-06-15 09:00:00,0.73868,0.7598400000000001,0.7224030769230769,2021-07-15 09:00:00,0.72938,loss,-0.5713610586011308,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,48.69999999999992,1.0,30,0.9,1.3,2
M,ALL,H4,H4,EURCAD,short,2021-04-01,2021-05-03,1.47682,1.51931,0.04248999999999992,2021-05-04 09:00:00,2021-05-04 13:00:00,1.48285,1.48386,2021-06-20 21:00:00,1.47664,1.43433,1.5235589999999999,2021-07-20 21:00:00,1.49388,loss,-0.36744176133336537,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,83.94696969696976,1.0,30,0.9,1.3,3
M,ALL,H4,H4,GBPNZD,short,2020-08-03,2020-09-01,1.98535,2.02714,0.041790000000000216,2020-08-21 01:00:00,2020-08-21 05:00:00,2.02543,2.02712,2021-06-20 21:00:00,1.98756,1.9435599999999997,2.0313190000000003,2021-07-20 21:00:00,1.97008,win,0.3994606823739073,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,142.9575757575758,1.0,30,0.9,1.3,4
M,ALL,H4,H4,NZDCAD,short,2021-04-01,2021-05-03,0.88038,0.90826,0.027879999999999905,2021-04-30 01:00:00,2021-04-30 05:00:00,0.89012,0.8905,2021-07-19 09:00:00,0.8849,0.8525000000000001,0.911048,2021-08-18 09:00:00,0.87258,win,0.47116414257304656,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,65.73787878787884,1.0,30,0.9,1.3,3
M,ALL,H4,H4,CHFJPY,long,2021-06-01,2021-07-01,118.658,120.128,1.4699999999999989,2021-07-21 09:00:00,2021-07-21 13:00:00,119.376,119.532,2021-08-12 13:00:00,119.576,121.598,118.02061538461537,2021-09-12 21:00:00,119.705,win,0.08293768545994357,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,64.89545454545444,1.0,30,0.9,1.3,2
M,ALL,H4,H4,USDJPY,long,2021-07-01,2021-08-02,108.721,109.721,1.0,2021-08-17 05:00:00,2021-08-17 09:00:00,109.118,109.174,2021-09-15 09:00:00,109.381,110.721,108.35023076923076,2021-09-24 13:00:00,110.721,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,52.87575757575749,1.0,30,0.9,1.3,1
M,ALL,H4,H4,EURAUD,short,2021-07-01,2021-08-02,1.61596,1.64366,0.027699999999999836,2021-08-27 09:00:00,2021-08-27 13:00:00,1.62238,1.62302,2021-09-21 13:00:00,1.62058,1.5882600000000002,1.6464299999999998,2021-10-06 17:00:00,1.5882600000000002,win,1.2502901353965095,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,96.16818181818172,1.0,30,0.9,1.3,2
M,ALL,H4,H4,NZDJPY,short,2021-08-02,2021-09-01,77.522,78.654,1.1319999999999908,2021-09-14 09:00:00,2021-09-14 13:00:00,78.554,78.62,2021-10-11 09:00:00,78.489,76.39000000000001,80.10361538461538,2021-10-14 21:00:00,80.10361538461538,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,73.41818181818167,1.0,30,0.9,1.3,1
M,ALL,H4,H4,EURNZD,long,2021-08-02,2021-09-01,1.6533,1.67555,0.022250000000000103,2021-09-23 21:00:00,2021-09-24 01:00:00,1.65829,1.65945,2021-10-12 09:00:00,1.66238,1.6978000000000002,1.635133846153846,2021-10-17 21:00:00,1.635133846153846,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,119.6924242424241,1.0,30,0.9,1.3,2
M,ALL,H4,H4,NZDCHF,short,2021-08-02,2021-09-01,0.64503,0.65815,0.01312000000000002,2021-09-17 05:00:00,2021-09-17 09:00:00,0.65679,0.65684,2021-10-19 01:00:00,0.65642,0.63191,0.6752738461538462,2021-11-18 02:00:00,0.6497,win,0.35642594859240806,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,52.74696969696961,1.0,30,0.9,1.3,1
M,ALL,H4,H4,AUDCAD,short,2021-08-02,2021-09-01,0.9229,0.93769,0.01478999999999997,2021-09-20 17:00:00,2021-09-20 21:00:00,0.9304,0.9308,2021-10-26 05:00:00,0.9284,0.9081100000000001,0.9440076923076922,2021-11-25 06:00:00,0.91116,win,1.104583538689016,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,53.08939393939396,1.0,30,0.9,1.3,2
M,ALL,H4,H4,GBPCAD,long,2021-10-01,2021-11-01,1.67262,1.69498,0.022359999999999935,2021-11-10 18:00:00,2021-11-10 22:00:00,1.67262,1.67396,2021-12-07 14:00:00,1.67452,1.7173399999999999,1.6415815384615386,2021-12-22 10:00:00,1.7173399999999999,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,107.4272727272728,1.0,30,0.9,1.3,1
M,ALL,H4,H4,AUDNZD,short,2021-10-01,2021-11-01,1.04834,1.06124,0.012899999999999912,2021-10-13 13:00:00,2021-10-13 17:00:00,1.06028,1.0605,2021-12-22 22:00:00,1.05963,1.0354400000000001,1.0782376923076924,2022-01-23 22:00:00,1.06833,loss,-0.4675485737908202,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,56.06212121212134,1.0,30,0.9,1.3,1
M,ALL,H4,H4,USDJPY,short,2021-10-01,2021-11-01,113.904,115.522,1.6180000000000092,2021-11-24 14:00:00,2021-11-24 18:00:00,115.481,115.522,2022-01-03 22:00:00,115.418,112.28599999999999,117.8272307692308,2022-02-02 22:00:00,114.438,win,0.40676883780331974,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,65.77121212121202,1.0,30,0.9,1.3,2
M,ALL,H4,H4,CADCHF,long,2021-11-01,2021-12-01,0.70975,0.71874,0.008990000000000054,2021-12-30 22:00:00,2021-12-31 02:00:00,0.71668,0.71698,2022-01-06 06:00:00,0.71856,0.7277300000000001,0.708851,2022-01-10 02:00:00,0.7277300000000001,win,0.9444844989185449,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,53.10303030303032,1.0,30,0.9,1.3,3
M,ALL,H4,H4,USDCAD,short,2021-11-01,2021-12-01,1.27776,1.2964,0.01863999999999999,2021-12-30 06:00:00,2021-12-30 10:00:00,1.28099,1.28128,2022-01-06 06:00:00,1.27851,1.25912,1.298264,2022-01-11 14:00:00,1.25912,win,0.9815733522324577,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,78.17272727272727,1.0,30,0.9,1.3,4
M,ALL,H4,H4,USDCHF,short,2021-11-01,2021-12-01,0.91837,0.93737,0.019000000000000017,2021-12-23 10:00:00,2021-12-23 14:00:00,0.92129,0.92132,2022-01-06 18:00:00,0.92122,0.89937,0.93927,2022-02-06 22:00:00,0.92561,loss,-0.2432132963988921,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,55.83181818181804,1.0,30,0.9,1.3,5
M,ALL,H4,H4,AUDCAD,long,2021-11-01,2021-12-01,0.89722,0.91087,0.01364999999999994,2021-12-03 18:00:00,2021-12-05 22:00:00,0.89804,0.8982,2022-01-18 10:00:00,0.89908,0.9245199999999999,0.8795107692307693,2022-02-17 10:00:00,0.91441,win,0.7833726415094345,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,56.18787878787878,1.0,30,0.9,1.3,4
M,ALL,H4,H4,NZDUSD,long,2021-11-01,2021-12-01,0.67016,0.68236,0.012199999999999989,2021-12-20 18:00:00,2021-12-20 22:00:00,0.67034,0.67125,2022-01-21 06:00:00,0.67146,0.69456,0.6536907692307692,2022-01-28 10:00:00,0.6536907692307692,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,58.95303030303026,1.0,30,0.9,1.3,5
M,ALL,H4,H4,EURUSD,long,2021-11-01,2021-12-01,1.11861,1.13392,0.015309999999999935,2021-12-21 14:00:00,2021-12-21 18:00:00,1.12608,1.1264,2022-01-25 14:00:00,1.12878,1.14923,1.1130492307692306,2022-01-28 06:00:00,1.1130492307692306,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,69.18333333333324,1.0,30,0.9,1.3,5
M,ALL,H4,H4,NZDCAD,long,2020-05-01,2020-06-01,0.83447,0.85434,0.019869999999999943,2020-05-18 05:00:00,2020-05-18 09:00:00,0.83648,0.83688,2022-01-28 02:00:00,0.83738,0.8742099999999999,0.8090492307692309,2022-02-27 22:00:00,0.85666,win,0.6805321748574534,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,58.83030303030304,1.0,30,0.9,1.3,6
M,ALL,H4,H4,GBPJPY,short,2021-12-01,2022-01-03,155.734,157.771,2.0369999999999777,2022-01-18 02:00:00,2022-01-18 06:00:00,156.808,156.91,2022-02-09 10:00:00,156.79,153.69700000000003,159.16923076923072,2022-02-24 10:00:00,153.69700000000003,win,1.2999999999999998,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,111.8303030303032,1.0,30,0.9,1.3,3
M,ALL,H4,H4,CADJPY,short,2021-12-01,2022-01-03,91.052,92.182,1.1299999999999955,2022-01-20 02:00:00,2022-01-20 06:00:00,91.678,91.706,2022-02-10 14:00:00,91.603,89.92200000000001,92.8960769230769,2022-02-21 22:00:00,89.92200000000001,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,81.16515151515163,1.0,30,0.9,1.3,4
M,ALL,H4,H4,GBPUSD,short,2021-12-01,2022-01-03,1.35311,1.37489,0.02177999999999991,2022-01-20 10:00:00,2022-01-20 14:00:00,1.36347,1.3662,2022-02-10 14:00:00,1.3612,1.3313300000000001,1.384176923076923,2022-02-24 14:00:00,1.3313300000000001,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,80.98030303030313,1.0,30,0.9,1.3,5
M,ALL,H4,H4,GBPCAD,short,2021-12-01,2022-01-03,1.71041,1.73137,0.02096000000000009,2022-01-06 02:00:00,2022-01-06 06:00:00,1.73094,1.73137,2022-02-17 10:00:00,1.73064,1.68945,1.7623246153846155,2022-03-02 06:00:00,1.68945,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,105.5272727272727,1.0,30,0.9,1.3,5
M,ALL,H4,H4,AUDNZD,short,2022-01-03,2022-02-01,1.07474,1.07968,0.0049399999999999444,2022-02-16 10:00:00,2022-02-16 14:00:00,1.07908,1.07968,2022-03-03 10:00:00,1.07844,1.0698,1.0850861538461538,2022-03-08 06:00:00,1.0698,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,49.06969696969681,1.0,30,0.9,1.3,1
M,ALL,H4,H4,USDCAD,short,2022-01-03,2022-02-01,1.2709,1.28776,0.016860000000000097,2022-02-28 02:00:00,2022-02-28 06:00:00,1.27904,1.28098,2022-03-04 10:00:00,1.27708,1.2540399999999998,1.294803076923077,2022-03-24 13:00:00,1.2540399999999998,win,1.3,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,87.04090909090907,1.0,30,0.9,1.3,2
M,ALL,H4,H4,USDJPY,short,2022-01-03,2022-02-01,115.136,116.352,1.2160000000000082,2022-02-10 10:00:00,2022-02-10 14:00:00,116.195,116.34,2022-03-10 02:00:00,116.092,113.91999999999999,117.76276923076924,2022-03-14 01:00:00,117.76276923076924,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,60.70454545454538,1.0,30,0.9,1.3,2
M,ALL,H4,H4,EURAUD,long,2022-03-01,2022-04-01,1.4321,1.47888,0.046780000000000044,2022-04-27 13:00:00,2022-04-27 17:00:00,1.47716,1.47842,2022-05-03 01:00:00,1.47902,1.52566,1.427422,2022-05-09 21:00:00,1.52566,win,0.903911004302492,tp,wickdiffs_M_H4_ALL_20260121_202249.csv,153.6242424242426,1.0,30,0.9,1.3,1
M,ALL,H4,H4,AUDCHF,short,2022-03-01,2022-04-01,0.6906,0.70946,0.018859999999999988,2022-04-29 09:00:00,2022-04-29 13:00:00,0.69718,0.69732,2022-05-03 01:00:00,0.6952,0.67174,0.7132461538461539,2022-06-02 01:00:00,0.69075,win,0.24658994032395887,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,66.7833333333333,1.0,30,0.9,1.3,2
M,ALL,H4,H4,EURGBP,short,2022-03-01,2022-04-01,0.84201,0.85126,0.00924999999999998,2022-04-28 09:00:00,2022-04-28 13:00:00,0.84446,0.84606,2022-05-04 13:00:00,0.84432,0.8327600000000001,0.8532123076923076,2022-05-05 09:00:00,0.8532123076923076,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,56.49545454545448,1.0,30,0.9,1.3,3
M,ALL,H4,H4,EURCHF,short,2022-01-03,2022-02-01,1.04121,1.06118,0.019970000000000043,2022-02-23 06:00:00,2022-02-23 10:00:00,1.04506,1.04602,2022-05-06 13:00:00,1.04265,1.02124,1.063177,2022-06-05 21:00:00,1.03204,win,0.5168802065572187,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,80.72878787878781,1.0,30,0.9,1.3,3
M,ALL,H4,H4,EURCAD,long,2022-04-01,2022-05-02,1.33898,1.356,0.017020000000000035,2022-05-17 01:00:00,2022-05-17 05:00:00,1.33904,1.33917,2022-06-08 05:00:00,1.34084,1.3730200000000001,1.316086153846154,2022-07-08 05:00:00,1.31986,loss,-0.8475450590428812,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,119.3999999999998,1.0,30,0.9,1.3,1
M,ALL,H4,H4,GBPJPY,short,2022-04-01,2022-05-02,163.232,168.438,5.205999999999989,2022-04-19 21:00:00,2022-04-20 01:00:00,168.42,168.438,2022-06-08 09:00:00,168.361,158.026,176.31099999999998,2022-07-08 09:00:00,161.998,win,0.8003773584905676,time_stop,wickdiffs_M_H4_ALL_20260121_202249.csv,181.6424242424241,1.0,30,0.9,1.3,2
M,ALL,H4,H4,AUDUSD,long,2022-04-01,2022-05-02,0.6829,0.7061,0.0232,2022-05-19 05:00:00,2022-05-19 09:00:00,0.69586,0.69783,2022-06-13 09:00:00,0.69842,0.7293,0.6746661538461539,2022-07-11 09:00:00,0.6746661538461539,loss,-1.0,sl,wickdiffs_M_H4_ALL_20260121_202249.csv,85.19848484848482,1.0,30,0.9,1.3,3
