mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips
W,INNER,H4,H4,GBPJPY,long,2015-07-06,2015-07-13,185.004,190.517,5.513000000000005,2015-07-08 13:00:00,2015-07-08 17:00:00,185.004,185.041,2015-08-24 13:00:00,187.618,196.03,181.9723624161074,2015-09-04 01:00:00,181.9723624161074,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,485.20909090909106
W,INNER,H4,H4,GBPJPY,long,2021-09-13,2021-09-20,148.956,151.066,2.1100000000000136,2021-09-22 17:00:00,2021-09-22 21:00:00,149.469,149.479,2021-10-01 05:00:00,149.712,153.17600000000002,146.61019696969694,2021-10-11 01:00:00,153.17600000000002,win,1.1167698161870743,wickdiffs_W_H4_INNER_20260102_165320.csv,310.1803030303032
W,INNER,H4,H4,GBPJPY,short,2019-12-09,2019-12-16,145.8,147.96,2.1599999999999966,2019-12-12 22:00:00,2019-12-13 02:00:00,147.93,147.96,2021-02-19 10:00:00,147.914,143.64000000000001,151.03277272727271,2021-03-09 02:00:00,151.03277272727271,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,311.87727272727295
W,INNER,H4,H4,GBPJPY,short,2020-11-09,2020-11-16,138.057,140.318,2.261000000000024,2020-11-11 06:00:00,2020-11-11 10:00:00,140.039,140.318,2020-12-01 14:00:00,139.993,135.79599999999996,143.7315606060606,2021-01-29 10:00:00,143.7315606060606,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,373.856060606061
W,INNER,H4,H4,GBPJPY,short,2022-03-21,2022-03-28,160.922,164.658,3.73599999999999,2022-03-29 05:00:00,2022-03-29 09:00:00,162.312,162.624,2022-04-07 21:00:00,161.81,157.186,165.91192424242425,2022-04-19 01:00:00,165.91192424242425,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,410.19242424242424
W,INNER,H4,H4,GBPJPY,short,2023-12-18,2023-12-25,180.832,184.181,3.349000000000018,2023-12-19 10:00:00,2023-12-19 14:00:00,184.01,184.181,2024-01-05 06:00:00,183.806,177.48299999999998,188.75321212121213,2024-01-19 02:00:00,188.75321212121213,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,494.7212121212117
W,INNER,H4,H4,GBPJPY,short,2024-09-16,2024-09-23,191.683,195.974,4.290999999999997,2024-09-27 01:00:00,2024-09-27 05:00:00,195.176,195.974,2024-10-03 01:00:00,194.324,187.392,201.59472727272728,2025-02-07 14:00:00,187.392,win,0.9534121883517988,wickdiffs_W_H4_INNER_20260102_165320.csv,727.0727272727274
W,INNER,H4,H4,GBPNZD,long,2018-12-10,2018-12-17,1.81266,1.85182,0.039160000000000084,2018-12-13 02:00:00,2018-12-13 06:00:00,1.83553,1.83804,2019-07-22 09:00:00,1.83833,1.89098,1.8001462121212122,2019-08-07 01:00:00,1.89098,win,1.378857439893976,wickdiffs_W_H4_INNER_20260102_165320.csv,381.83787878787876
W,INNER,H4,H4,GBPNZD,short,2020-03-02,2020-03-09,2.05297,2.19044,0.13746999999999998,2020-03-10 01:00:00,2020-03-10 05:00:00,2.07308,2.0766,2020-03-19 01:00:00,2.07277,1.9155000000000002,2.204187,2020-06-22 13:00:00,1.9155000000000002,win,1.1967249290426594,wickdiffs_W_H4_INNER_20260102_165320.csv,675.9090909090908
W,INNER,H4,H4,GBPNZD,short,2023-02-20,2023-02-27,1.93696,1.96778,0.03082000000000007,2023-02-28 06:00:00,2023-02-28 10:00:00,1.96661,1.96778,2023-03-12 21:00:00,1.96384,1.90614,2.0134228787878787,2023-04-19 21:00:00,2.0134228787878787,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,495.828787878787
