wick_variant,pair,pivot_type,timeframe,ltf,htf_first_candle_time,htf_second_candle_time,htf_gap_low,htf_gap_high,htf_gap_width,htf_wick_diff_low,htf_wick_diff_high,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_htf_gap,htf_first_touch_time,pending_until_htf_touch
INNER_WICK,NZDCHF,short,W,H4,2024-05-20 00:00,2024-05-27 00:00,0.5598,0.56254,0.0027400000000000757,0.56036,0.56254,2024-05-27 21:00,2024-05-28 01:00,0.56242,0.56254,0.00012000000000000899,0.043795620437958274,,True
INNER_WICK,NZDCHF,short,W,H4,2024-05-20 00:00,2024-05-27 00:00,0.5598,0.56254,0.0027400000000000757,0.56036,0.56254,2024-05-28 05:00,2024-05-28 09:00,0.56204,0.56212,7.999999999996898e-05,0.029197080291958676,,True
INNER_WICK,NZDCHF,short,W,H4,2024-05-20 00:00,2024-05-27 00:00,0.5598,0.56254,0.0027400000000000757,0.56036,0.56254,2024-05-29 05:00,2024-05-29 09:00,0.56037,0.56062,0.00024999999999997247,0.09124087591239619,,True
INNER_WICK,NZDJPY,long,W,H4,2024-01-29 00:00,2024-02-05 00:00,89.262,89.974,0.7120000000000033,89.262,89.768,2024-02-01 10:00,2024-02-01 14:00,89.262,89.264,0.001999999999995339,0.0028089887640383843,2024-04-15 00:00,False
INNER_WICK,NZDJPY,long,W,H4,2024-03-11 00:00,2024-03-18 00:00,90.364,90.681,0.31699999999999307,90.364,90.51,2024-03-18 21:00,2024-03-19 01:00,90.51,90.57,0.05999999999998806,0.1892744479494933,2024-03-25 00:00,False
INNER_WICK,NZDJPY,long,W,H4,2024-03-25 00:00,2024-04-01 00:00,90.11,90.495,0.3850000000000051,90.11,90.17,2024-04-01 13:00,2024-04-01 17:00,90.11,90.128,0.018000000000000682,0.04675324675324791,2024-04-15 00:00,False
INNER_WICK,NZDJPY,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,93.284,93.454,0.1699999999999875,93.284,93.454,2024-02-23 18:00,2024-02-25 22:00,93.284,93.312,0.027999999999991587,0.16470588235290382,2024-04-22 00:00,False
INNER_WICK,NZDJPY,short,W,H4,2024-03-18 00:00,2024-03-25 00:00,90.751,92.204,1.4529999999999887,91.252,92.204,2024-03-21 05:00,2024-03-21 09:00,92.024,92.204,0.1799999999999926,0.12388162422573572,2024-04-01 00:00,False
INNER_WICK,NZDJPY,short,W,H4,2024-03-18 00:00,2024-03-25 00:00,90.751,92.204,1.4529999999999887,91.252,92.204,2024-03-21 21:00,2024-03-22 01:00,91.708,91.768,0.060000000000002274,0.04129387474191517,2024-04-01 00:00,False
INNER_WICK,NZDJPY,short,W,H4,2024-03-18 00:00,2024-03-25 00:00,90.751,92.204,1.4529999999999887,91.252,92.204,2024-03-26 09:00,2024-03-26 13:00,91.16,91.252,0.09199999999999875,0.06331727460426666,2024-04-01 00:00,False
INNER_WICK,NZDJPY,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,91.18,92.391,1.2109999999999985,91.706,92.391,2024-04-10 05:00,2024-04-10 09:00,92.252,92.391,0.13900000000001,0.11478117258464919,2024-04-15 00:00,False
INNER_WICK,NZDJPY,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,91.18,92.391,1.2109999999999985,91.706,92.391,2024-04-12 01:00,2024-04-12 05:00,91.877,92.012,0.13500000000000512,0.11147811725846844,2024-04-15 00:00,False
INNER_WICK,NZDUSD,long,W,H4,2024-01-29 00:00,2024-02-05 00:00,0.60384,0.60644,0.0025999999999999357,0.60384,0.60589,2024-02-06 10:00,2024-02-06 14:00,0.60467,0.60515,0.00047999999999992493,0.1846153846153603,2024-02-12 00:00,False
INNER_WICK,NZDUSD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,0.60498,0.61248,0.007500000000000062,0.60498,0.61226,2024-02-14 10:00,2024-02-14 14:00,0.60728,0.6073,1.999999999990898e-05,0.0026666666666545083,2024-02-26 00:00,False
INNER_WICK,NZDUSD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,0.60498,0.61248,0.007500000000000062,0.60498,0.61226,2024-02-16 10:00,2024-02-16 14:00,0.60861,0.60897,0.00036000000000002697,0.0480000000000032,2024-02-26 00:00,False
INNER_WICK,NZDUSD,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,0.60498,0.61248,0.007500000000000062,0.60498,0.61226,2024-02-16 18:00,2024-02-18 22:00,0.61226,0.61234,7.999999999996898e-05,0.010666666666662442,2024-02-26 00:00,False
INNER_WICK,NZDUSD,long,W,H4,2024-03-25 00:00,2024-04-01 00:00,0.59396,0.59798,0.0040199999999999125,0.59396,0.59566,2024-04-01 13:00,2024-04-01 17:00,0.59396,0.59428,0.00031999999999998696,0.07960199004974973,2024-04-08 00:00,False
INNER_WICK,NZDUSD,long,W,H4,2024-03-25 00:00,2024-04-01 00:00,0.59396,0.59798,0.0040199999999999125,0.59396,0.59566,2024-04-02 01:00,2024-04-02 05:00,0.59434,0.5944,6.0000000000060005e-05,0.01492537313434361,2024-04-08 00:00,False
INNER_WICK,NZDUSD,long,W,H4,2024-04-15 00:00,2024-04-22 00:00,0.58524,0.58882,0.0035800000000000276,0.58524,0.58865,2024-04-19 17:00,2024-04-21 21:00,0.5884,0.58865,0.00024999999999997247,0.06983240223462864,2024-04-29 00:00,False
INNER_WICK,NZDUSD,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,0.61973,0.62181,0.0020799999999999708,0.6199,0.62181,2024-02-23 18:00,2024-02-25 22:00,0.6199,0.61994,4.0000000000040004e-05,0.019230769230788734,2024-03-04 00:00,False
INNER_WICK,NZDUSD,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,0.60134,0.6083,0.006959999999999966,0.60467,0.6083,2024-04-10 05:00,2024-04-10 09:00,0.60778,0.6083,0.0005199999999999649,0.07471264367815625,2024-04-29 00:00,False
INNER_WICK,USDCAD,long,W,H4,2024-02-05 00:00,2024-02-12 00:00,1.3413,1.3459,0.0046000000000001595,1.3413,1.34302,2024-02-12 14:00,2024-02-12 18:00,1.34302,1.3434,0.0003799999999998249,0.08260869565213298,2024-02-19 00:00,False
INNER_WICK,USDCAD,long,W,H4,2024-03-04 00:00,2024-03-11 00:00,1.342,1.34865,0.006649999999999823,1.342,1.34592,2024-03-08 06:00,2024-03-08 10:00,1.342,1.34322,0.0012199999999999989,0.18345864661654607,2024-03-18 00:00,False
INNER_WICK,USDCAD,short,W,H4,2024-01-29 00:00,2024-02-05 00:00,1.3467,1.3544,0.00770000000000004,1.34758,1.3544,2024-02-05 18:00,2024-02-05 22:00,1.35436,1.3544,4.0000000000040004e-05,0.005194805194810363,2024-02-12 00:00,False
INNER_WICK,USDCAD,short,W,H4,2024-01-29 00:00,2024-02-05 00:00,1.3467,1.3544,0.00770000000000004,1.34758,1.3544,2024-02-06 10:00,2024-02-06 14:00,1.35398,1.35429,0.00031000000000003247,0.04025974025974427,2024-02-12 00:00,False
INNER_WICK,USDCAD,short,W,H4,2024-01-29 00:00,2024-02-05 00:00,1.3467,1.3544,0.00770000000000004,1.34758,1.3544,2024-02-08 10:00,2024-02-08 14:00,1.34878,1.34932,0.0005399999999999849,0.07012987012986781,2024-02-12 00:00,False
INNER_WICK,USDCAD,short,W,H4,2024-04-08 00:00,2024-04-15 00:00,1.37733,1.38462,0.007290000000000019,1.37873,1.38462,2024-04-17 09:00,2024-04-17 13:00,1.38158,1.38188,0.00029999999999996696,0.04115226337448096,2024-04-29 00:00,False
INNER_WICK,USDCAD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.36854,1.3785,0.009959999999999969,1.37628,1.3785,2024-04-30 21:00,2024-05-01 01:00,1.37828,1.37832,4.0000000000040004e-05,0.004016064257032142,2024-05-13 00:00,False
INNER_WICK,USDCAD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.36854,1.3785,0.009959999999999969,1.37628,1.3785,2024-05-01 13:00,2024-05-01 17:00,1.3774,1.37744,4.0000000000040004e-05,0.004016064257032142,2024-05-13 00:00,False
INNER_WICK,USDCAD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.36854,1.3785,0.009959999999999969,1.37628,1.3785,2024-05-08 05:00,2024-05-08 09:00,1.37608,1.37628,0.00019999999999997797,0.020080321285138415,2024-05-13 00:00,False
INNER_WICK,USDCHF,long,W,H4,2024-04-15 00:00,2024-04-22 00:00,0.90112,0.9104,0.009279999999999955,0.90112,0.9087,2024-04-19 09:00,2024-04-19 13:00,0.90716,0.90744,0.000280000000000058,0.030172413793109844,2024-04-29 00:00,False
INNER_WICK,USDCHF,long,W,H4,2024-04-29 00:00,2024-05-06 00:00,0.90064,0.90508,0.0044399999999999995,0.90064,0.9036,2024-05-06 09:00,2024-05-06 13:00,0.9036,0.90376,0.000160000000000049,0.036036036036047076,2024-05-13 00:00,False
INNER_WICK,USDCHF,short,W,H4,2024-02-26 00:00,2024-03-04 00:00,0.88332,0.8893,0.005979999999999985,0.88664,0.8893,2024-03-05 06:00,2024-03-05 10:00,0.88656,0.88664,7.999999999996898e-05,0.013377926421399528,2024-03-11 00:00,False
INNER_WICK,USDCHF,short,W,H4,2024-04-08 00:00,2024-04-15 00:00,0.91433,0.91522,0.0008900000000000574,0.91476,0.91522,2024-04-15 09:00,2024-04-15 13:00,0.91516,0.91522,6.0000000000060005e-05,0.06741573033714172,2024-04-22 00:00,False
INNER_WICK,USDCHF,short,W,H4,2024-04-22 00:00,2024-04-29 00:00,0.91466,0.92244,0.007780000000000009,0.91569,0.92244,2024-05-01 01:00,2024-05-01 05:00,0.92161,0.92244,0.0008299999999999974,0.1066838046272489,2024-05-20 00:00,False
INNER_WICK,USDCHF,short,W,H4,2024-04-22 00:00,2024-04-29 00:00,0.91466,0.92244,0.007780000000000009,0.91569,0.92244,2024-05-01 13:00,2024-05-01 17:00,0.92024,0.92096,0.0007200000000000539,0.09254498714653639,2024-05-20 00:00,False
INNER_WICK,USDCHF,short,W,H4,2024-04-22 00:00,2024-04-29 00:00,0.91466,0.92244,0.007780000000000009,0.91569,0.92244,2024-05-01 21:00,2024-05-02 01:00,0.91716,0.91738,0.00021999999999999797,0.028277634961439296,2024-05-20 00:00,False
INNER_WICK,USDJPY,long,W,H4,2024-01-22 00:00,2024-01-29 00:00,145.898,148.168,2.2700000000000102,145.898,146.65,2024-02-01 14:00,2024-02-01 18:00,145.898,146.194,0.29599999999999227,0.13039647577092112,2024-02-05 00:00,False
INNER_WICK,USDJPY,long,W,H4,2024-01-22 00:00,2024-01-29 00:00,145.898,148.168,2.2700000000000102,145.898,146.65,2024-02-01 22:00,2024-02-02 02:00,146.243,146.306,0.0630000000000166,0.027753303964764896,2024-02-05 00:00,False
INNER_WICK,USDJPY,short,W,H4,2024-01-15 00:00,2024-01-22 00:00,148.176,148.808,0.632000000000005,148.698,148.808,2024-01-23 14:00,2024-01-23 18:00,148.624,148.698,0.07400000000001228,0.11708860759495521,2024-01-29 00:00,False
INNER_WICK,USDJPY,short,W,H4,2024-05-06 00:00,2024-05-13 00:00,155.772,156.784,1.0120000000000005,155.953,156.784,2024-05-14 09:00,2024-05-14 13:00,156.658,156.784,0.12600000000000477,0.1245059288537596,2024-05-20 00:00,False
