pair,timeframe,ltf,pivot_type,first_candle_time,second_candle_time,gap_low,gap_high,first_touch_time,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high
NZDJPY,W,H4,short,2024-04-01,2024-04-08,91.18,92.391,2024-04-15,2024-04-22 21:00:00,2024-04-23 01:00:00,91.71,91.74
NZDJPY,W,H4,short,2024-04-01,2024-04-08,91.18,92.391,2024-04-15,2024-04-23 13:00:00,2024-04-23 17:00:00,91.952,92.006
NZDJPY,W,H4,short,2024-04-01,2024-04-08,91.18,92.391,2024-04-15,2024-04-24 01:00:00,2024-04-24 05:00:00,92.065,92.082
NZDJPY,W,H4,short,2024-04-22,2024-04-29,94.055,95.412,2024-05-13,2024-05-15 01:00:00,2024-05-15 05:00:00,94.769,94.81
NZDJPY,W,H4,short,2024-04-22,2024-04-29,94.055,95.412,2024-05-13,2024-05-15 17:00:00,2024-05-15 21:00:00,94.794,94.85
NZDJPY,W,H4,short,2024-04-22,2024-04-29,94.055,95.412,2024-05-13,2024-05-16 17:00:00,2024-05-16 21:00:00,95.134,95.238
NZDJPY,W,H4,short,2024-04-22,2024-04-29,94.055,95.412,2024-05-13,2024-05-17 01:00:00,2024-05-17 05:00:00,95.291,95.358
NZDUSD,W,H4,long,2024-01-29,2024-02-05,0.60384,0.60644,2024-02-12,2024-02-13 14:00:00,2024-02-13 18:00:00,0.60498,0.60543
NZDUSD,W,H4,long,2024-02-12,2024-02-19,0.60498,0.61248,2024-02-26,2024-02-28 06:00:00,2024-02-28 10:00:00,0.60914,0.60931
NZDUSD,W,H4,long,2024-02-12,2024-02-19,0.60498,0.61248,2024-02-26,2024-02-28 14:00:00,2024-02-28 18:00:00,0.6082,0.60896
NZDUSD,W,H4,long,2024-02-12,2024-02-19,0.60498,0.61248,2024-02-26,2024-02-28 22:00:00,2024-02-29 02:00:00,0.60895,0.60972
NZDUSD,W,H4,long,2024-02-12,2024-02-19,0.60498,0.61248,2024-02-26,2024-02-29 06:00:00,2024-02-29 10:00:00,0.6077,0.6088
NZDUSD,W,H4,long,2024-02-12,2024-02-19,0.60498,0.61248,2024-02-26,2024-02-29 14:00:00,2024-02-29 18:00:00,0.60779,0.60807
NZDUSD,W,H4,long,2024-02-12,2024-02-19,0.60498,0.61248,2024-02-26,2024-03-01 02:00:00,2024-03-01 06:00:00,0.60814,0.60898
NZDUSD,W,H4,long,2024-02-12,2024-02-19,0.60498,0.61248,2024-02-26,2024-03-01 10:00:00,2024-03-01 14:00:00,0.60787,0.60828
NZDUSD,W,H4,long,2024-02-12,2024-02-19,0.60498,0.61248,2024-02-26,2024-03-04 02:00:00,2024-03-04 06:00:00,0.60906,0.6094
NZDUSD,W,H4,long,2024-02-12,2024-02-19,0.60498,0.61248,2024-02-26,2024-03-05 06:00:00,2024-03-05 10:00:00,0.60711,0.60743
NZDUSD,W,H4,long,2024-02-12,2024-02-19,0.60498,0.61248,2024-02-26,2024-03-05 22:00:00,2024-03-06 02:00:00,0.60689,0.60769
NZDUSD,W,H4,long,2024-02-26,2024-03-04,0.60689,0.61069,2024-03-11,2024-03-15 05:00:00,2024-03-15 09:00:00,0.60901,0.60902
NZDUSD,W,H4,long,2024-02-26,2024-03-04,0.60689,0.61069,2024-03-11,2024-03-15 13:00:00,2024-03-15 17:00:00,0.6081,0.60828
NZDUSD,W,H4,long,2024-02-26,2024-03-04,0.60689,0.61069,2024-03-11,2024-03-18 13:00:00,2024-03-18 17:00:00,0.60775,0.60797
NZDUSD,W,H4,long,2024-03-25,2024-04-01,0.59396,0.59798,2024-04-08,2024-04-10 13:00:00,2024-04-10 17:00:00,0.5966,0.59672
NZDUSD,W,H4,long,2024-04-15,2024-04-22,0.58524,0.58882,2024-04-29,2024-04-30 21:00:00,2024-05-01 01:00:00,0.58746,0.58833
NZDUSD,W,H4,long,2024-05-20,2024-05-27,0.60828,0.61211,,2024-05-30 01:00:00,2024-05-30 05:00:00,0.60888,0.61004
NZDUSD,W,H4,long,2024-05-20,2024-05-27,0.60828,0.61211,,2024-05-30 17:00:00,2024-05-30 21:00:00,0.61122,0.6113
NZDUSD,W,H4,long,2024-05-20,2024-05-27,0.60828,0.61211,,2024-05-31 01:00:00,2024-05-31 05:00:00,0.6116,0.61178
NZDUSD,W,H4,short,2024-02-05,2024-02-12,0.61492,0.61586,2024-02-19,2024-02-19 18:00:00,2024-02-19 22:00:00,0.61504,0.61518
NZDUSD,W,H4,short,2024-02-19,2024-02-26,0.61973,0.62181,2024-03-04,2024-03-08 10:00:00,2024-03-08 14:00:00,0.62081,0.6217
NZDUSD,W,H4,short,2024-04-01,2024-04-08,0.60134,0.6083,2024-04-29,2024-05-03 09:00:00,2024-05-03 13:00:00,0.60447,0.60488
NZDUSD,W,H4,short,2024-04-01,2024-04-08,0.60134,0.6083,2024-04-29,2024-05-06 09:00:00,2024-05-06 13:00:00,0.60282,0.6032
NZDUSD,W,H4,short,2024-04-01,2024-04-08,0.60134,0.6083,2024-04-29,2024-05-06 21:00:00,2024-05-07 01:00:00,0.60237,0.6025
NZDUSD,W,H4,short,2024-04-01,2024-04-08,0.60134,0.6083,2024-04-29,2024-05-07 09:00:00,2024-05-07 13:00:00,0.60177,0.60209
NZDUSD,W,H4,short,2024-04-01,2024-04-08,0.60134,0.6083,2024-04-29,2024-05-09 17:00:00,2024-05-09 21:00:00,0.60354,0.604
NZDUSD,W,H4,short,2024-04-01,2024-04-08,0.60134,0.6083,2024-04-29,2024-05-10 13:00:00,2024-05-10 17:00:00,0.60231,0.60346
NZDUSD,W,H4,short,2024-05-13,2024-05-20,0.6134,0.61526,2024-05-27,2024-05-29 05:00:00,2024-05-29 09:00:00,0.61399,0.61454
USDCAD,W,H4,long,2024-02-05,2024-02-12,1.3413,1.3459,2024-02-19,2024-02-22 06:00:00,2024-02-22 10:00:00,1.34409,1.34512
USDCAD,W,H4,long,2024-03-04,2024-03-11,1.342,1.34865,2024-03-18,2024-03-21 01:00:00,2024-03-21 05:00:00,1.3456,1.34629
USDCAD,W,H4,long,2024-03-25,2024-04-01,1.3478,1.35437,,2024-04-01 05:00:00,2024-04-01 09:00:00,1.35245,1.35254
USDCAD,W,H4,long,2024-03-25,2024-04-01,1.3478,1.35437,,2024-04-04 09:00:00,2024-04-04 13:00:00,1.3478,1.34818
USDCAD,W,H4,long,2024-04-22,2024-04-29,1.36098,1.36696,2024-05-06,2024-05-06 09:00:00,2024-05-06 13:00:00,1.3648,1.36597
USDCAD,W,H4,long,2024-04-22,2024-04-29,1.36098,1.36696,2024-05-06,2024-05-06 21:00:00,2024-05-07 01:00:00,1.36609,1.36611
USDCAD,W,H4,long,2024-04-22,2024-04-29,1.36098,1.36696,2024-05-06,2024-05-10 09:00:00,2024-05-10 13:00:00,1.36314,1.36355
USDCAD,W,H4,long,2024-04-22,2024-04-29,1.36098,1.36696,2024-05-06,2024-05-13 17:00:00,2024-05-13 21:00:00,1.36654,1.36654
USDCAD,W,H4,long,2024-04-22,2024-04-29,1.36098,1.36696,2024-05-06,2024-05-14 09:00:00,2024-05-14 13:00:00,1.36327,1.36424
USDCAD,W,H4,long,2024-04-22,2024-04-29,1.36098,1.36696,2024-05-06,2024-05-14 17:00:00,2024-05-14 21:00:00,1.36468,1.36474
USDCAD,W,H4,long,2024-05-13,2024-05-20,1.35896,1.36118,,2024-05-20 01:00:00,2024-05-20 05:00:00,1.36002,1.36017
USDCAD,W,H4,short,2024-01-29,2024-02-05,1.3467,1.3544,2024-02-12,2024-02-12 10:00:00,2024-02-12 14:00:00,1.34733,1.34753
USDCAD,W,H4,short,2024-01-29,2024-02-05,1.3467,1.3544,2024-02-12,2024-02-16 02:00:00,2024-02-16 06:00:00,1.34858,1.34862
USDCAD,W,H4,short,2024-01-29,2024-02-05,1.3467,1.3544,2024-02-12,2024-02-16 10:00:00,2024-02-16 14:00:00,1.3506,1.35077
USDCAD,W,H4,short,2024-01-29,2024-02-05,1.3467,1.3544,2024-02-12,2024-02-16 18:00:00,2024-02-18 22:00:00,1.34886,1.34924
USDCAD,W,H4,short,2024-01-29,2024-02-05,1.3467,1.3544,2024-02-12,2024-02-19 14:00:00,2024-02-19 18:00:00,1.34919,1.34966
USDCAD,W,H4,short,2024-01-29,2024-02-05,1.3467,1.3544,2024-02-12,2024-02-20 02:00:00,2024-02-20 06:00:00,1.35109,1.35119
USDCAD,W,H4,short,2024-01-29,2024-02-05,1.3467,1.3544,2024-02-12,2024-02-20 18:00:00,2024-02-20 22:00:00,1.35283,1.3529
USDCAD,W,H4,short,2024-01-29,2024-02-05,1.3467,1.3544,2024-02-12,2024-02-21 06:00:00,2024-02-21 10:00:00,1.35336,1.35364
USDCAD,W,H4,short,2024-01-29,2024-02-05,1.3467,1.3544,2024-02-12,2024-02-22 10:00:00,2024-02-22 14:00:00,1.35074,1.35078
USDCAD,W,H4,short,2024-01-29,2024-02-05,1.3467,1.3544,2024-02-12,2024-02-23 06:00:00,2024-02-23 10:00:00,1.3499,1.35022
USDCAD,W,H4,short,2024-02-26,2024-03-04,1.35604,1.36061,2024-03-18,2024-03-20 05:00:00,2024-03-20 09:00:00,1.35987,1.3605
USDCAD,W,H4,short,2024-02-26,2024-03-04,1.35604,1.36061,2024-03-18,2024-03-22 05:00:00,2024-03-22 09:00:00,1.35744,1.3589
USDCAD,W,H4,short,2024-02-26,2024-03-04,1.35604,1.36061,2024-03-18,2024-03-25 17:00:00,2024-03-25 21:00:00,1.35874,1.35888
USDCAD,W,H4,short,2024-02-26,2024-03-04,1.35604,1.36061,2024-03-18,2024-03-26 01:00:00,2024-03-26 05:00:00,1.3587,1.35907
USDCAD,W,H4,short,2024-02-26,2024-03-04,1.35604,1.36061,2024-03-18,2024-03-27 21:00:00,2024-03-28 01:00:00,1.35878,1.35913
USDCAD,W,H4,short,2024-04-08,2024-04-15,1.37733,1.38462,2024-04-29,2024-04-30 21:00:00,2024-05-01 01:00:00,1.37828,1.37832
USDCAD,W,H4,short,2024-04-08,2024-04-15,1.37733,1.38462,2024-04-29,2024-05-01 13:00:00,2024-05-01 17:00:00,1.3774,1.37744
USDCAD,W,H4,short,2024-04-29,2024-05-06,1.36854,1.3785,2024-05-13,2024-05-22 17:00:00,2024-05-22 21:00:00,1.36942,1.36984
USDCAD,W,H4,short,2024-04-29,2024-05-06,1.36854,1.3785,2024-05-13,2024-05-24 01:00:00,2024-05-24 05:00:00,1.37387,1.37388
USDCAD,W,H4,short,2024-05-20,2024-05-27,1.36648,1.37437,,2024-05-29 01:00:00,2024-05-29 05:00:00,1.3665,1.3673
USDCAD,W,H4,short,2024-05-20,2024-05-27,1.36648,1.37437,,2024-05-30 01:00:00,2024-05-30 05:00:00,1.3728,1.3735
USDCAD,W,H4,short,2024-05-20,2024-05-27,1.36648,1.37437,,2024-05-30 21:00:00,2024-05-31 01:00:00,1.36863,1.36897
USDCAD,W,H4,short,2024-05-20,2024-05-27,1.36648,1.37437,,2024-06-04 05:00:00,2024-06-04 09:00:00,1.3683,1.36993
USDCAD,W,H4,short,2024-05-20,2024-05-27,1.36648,1.37437,,2024-06-04 13:00:00,2024-06-04 17:00:00,1.36896,1.3695
USDCAD,W,H4,short,2024-05-20,2024-05-27,1.36648,1.37437,,2024-06-05 05:00:00,2024-06-05 09:00:00,1.3684,1.36906
USDCAD,W,H4,short,2024-05-20,2024-05-27,1.36648,1.37437,,2024-06-05 13:00:00,2024-06-05 17:00:00,1.37042,1.37416
USDCAD,W,H4,short,2024-05-20,2024-05-27,1.36648,1.37437,,2024-06-06 09:00:00,2024-06-06 13:00:00,1.37056,1.371
USDCHF,W,H4,long,2024-01-22,2024-01-29,0.8551,0.86394,,2024-01-29 06:00:00,2024-01-29 10:00:00,0.86072,0.8616
USDCHF,W,H4,long,2024-01-22,2024-01-29,0.8551,0.86394,,2024-01-29 18:00:00,2024-01-29 22:00:00,0.86071,0.86103
USDCHF,W,H4,long,2024-01-22,2024-01-29,0.8551,0.86394,,2024-01-30 10:00:00,2024-01-30 14:00:00,0.86067,0.86214
USDCHF,W,H4,long,2024-01-22,2024-01-29,0.8551,0.86394,,2024-01-30 18:00:00,2024-01-30 22:00:00,0.86152,0.86154
USDCHF,W,H4,long,2024-01-22,2024-01-29,0.8551,0.86394,,2024-01-31 14:00:00,2024-01-31 18:00:00,0.8551,0.858
USDCHF,W,H4,long,2024-01-22,2024-01-29,0.8551,0.86394,,2024-02-02 06:00:00,2024-02-02 10:00:00,0.85534,0.85568
USDCHF,W,H4,long,2024-03-04,2024-03-11,0.87296,0.87772,,2024-03-11 05:00:00,2024-03-11 09:00:00,0.87552,0.87553
USDCHF,W,H4,long,2024-03-04,2024-03-11,0.87296,0.87772,,2024-03-12 05:00:00,2024-03-12 09:00:00,0.87472,0.87614
USDCHF,W,H4,long,2024-03-04,2024-03-11,0.87296,0.87772,,2024-03-12 17:00:00,2024-03-12 21:00:00,0.87703,0.87714
USDCHF,W,H4,long,2024-03-04,2024-03-11,0.87296,0.87772,,2024-03-13 09:00:00,2024-03-13 13:00:00,0.87664,0.87711
USDCHF,W,H4,long,2024-04-15,2024-04-22,0.90112,0.9104,2024-04-29,2024-04-29 01:00:00,2024-04-29 05:00:00,0.9097,0.91016
USDCHF,W,H4,long,2024-04-15,2024-04-22,0.90112,0.9104,2024-04-29,2024-04-29 13:00:00,2024-04-29 17:00:00,0.90882,0.90967
USDCHF,W,H4,long,2024-04-15,2024-04-22,0.90112,0.9104,2024-04-29,2024-05-03 17:00:00,2024-05-05 21:00:00,0.90449,0.90469
USDCHF,W,H4,long,2024-04-15,2024-04-22,0.90112,0.9104,2024-04-29,2024-05-06 09:00:00,2024-05-06 13:00:00,0.9036,0.90376
USDCHF,W,H4,long,2024-04-15,2024-04-22,0.90112,0.9104,2024-04-29,2024-05-06 21:00:00,2024-05-07 01:00:00,0.90567,0.90588
USDCHF,W,H4,long,2024-04-15,2024-04-22,0.90112,0.9104,2024-04-29,2024-05-07 09:00:00,2024-05-07 13:00:00,0.9058,0.90654
USDCHF,W,H4,long,2024-04-15,2024-04-22,0.90112,0.9104,2024-04-29,2024-05-08 05:00:00,2024-05-08 09:00:00,0.90786,0.90834
USDCHF,W,H4,long,2024-04-15,2024-04-22,0.90112,0.9104,2024-04-29,2024-05-08 17:00:00,2024-05-08 21:00:00,0.90762,0.90771
USDCHF,W,H4,long,2024-04-15,2024-04-22,0.90112,0.9104,2024-04-29,2024-05-09 01:00:00,2024-05-09 05:00:00,0.90801,0.90824
USDCHF,W,H4,long,2024-04-15,2024-04-22,0.90112,0.9104,2024-04-29,2024-05-09 17:00:00,2024-05-09 21:00:00,0.90547,0.9056
USDCHF,W,H4,long,2024-04-15,2024-04-22,0.90112,0.9104,2024-04-29,2024-05-10 05:00:00,2024-05-10 09:00:00,0.90562,0.90592
USDCHF,W,H4,long,2024-04-15,2024-04-22,0.90112,0.9104,2024-04-29,2024-05-10 13:00:00,2024-05-10 17:00:00,0.90562,0.90598
USDCHF,W,H4,short,2024-01-15,2024-01-22,0.86818,0.87285,2024-02-05,2024-02-05 10:00:00,2024-02-05 14:00:00,0.8711,0.87186
USDCHF,W,H4,short,2024-01-15,2024-01-22,0.86818,0.87285,2024-02-05,2024-02-05 18:00:00,2024-02-05 22:00:00,0.87093,0.87111
USDCHF,W,H4,short,2024-02-26,2024-03-04,0.88332,0.8893,2024-03-11,2024-03-14 21:00:00,2024-03-15 01:00:00,0.88492,0.88508
USDCHF,W,H4,short,2024-02-26,2024-03-04,0.88332,0.8893,2024-03-11,2024-03-15 13:00:00,2024-03-15 17:00:00,0.88414,0.88454
USDCHF,W,H4,short,2024-02-26,2024-03-04,0.88332,0.8893,2024-03-11,2024-03-18 21:00:00,2024-03-19 01:00:00,0.88842,0.88876
USDCHF,W,H4,short,2024-02-26,2024-03-04,0.88332,0.8893,2024-03-11,2024-03-19 13:00:00,2024-03-19 17:00:00,0.88838,0.88878
USDCHF,W,H4,short,2024-04-08,2024-04-15,0.91433,0.91522,2024-04-22,2024-04-25 01:00:00,2024-04-25 05:00:00,0.91449,0.91487
USDCHF,W,H4,short,2024-04-08,2024-04-15,0.91433,0.91522,2024-04-22,2024-04-26 17:00:00,2024-04-28 21:00:00,0.91469,0.9148
USDCHF,W,H4,short,2024-04-22,2024-04-29,0.91466,0.92244,2024-05-20,2024-05-22 17:00:00,2024-05-22 21:00:00,0.91572,0.91579
USDCHF,W,H4,short,2024-04-22,2024-04-29,0.91466,0.92244,2024-05-20,2024-05-23 13:00:00,2024-05-23 17:00:00,0.91522,0.91526
USDCHF,W,H4,short,2024-04-22,2024-04-29,0.91466,0.92244,2024-05-20,2024-05-24 01:00:00,2024-05-24 05:00:00,0.91548,0.91557
USDCHF,W,H4,short,2024-04-22,2024-04-29,0.91466,0.92244,2024-05-20,2024-05-24 17:00:00,2024-05-26 21:00:00,0.91469,0.91481
USDCHF,W,H4,short,2024-04-22,2024-04-29,0.91466,0.92244,2024-05-20,2024-05-27 09:00:00,2024-05-27 13:00:00,0.91482,0.91534
USDCHF,W,H4,short,2024-05-20,2024-05-27,0.91469,0.91582,,2024-05-27 09:00:00,2024-05-27 13:00:00,0.91482,0.91534
USDJPY,W,H4,long,2024-01-22,2024-01-29,145.898,148.168,2024-02-05,2024-02-06 14:00:00,2024-02-06 18:00:00,147.821,147.849
USDJPY,W,H4,long,2024-01-22,2024-01-29,145.898,148.168,2024-02-05,2024-02-06 22:00:00,2024-02-07 02:00:00,147.714,147.806
USDJPY,W,H4,long,2024-01-22,2024-01-29,145.898,148.168,2024-02-05,2024-02-07 06:00:00,2024-02-07 10:00:00,147.751,147.904
USDJPY,W,H4,long,2024-01-22,2024-01-29,145.898,148.168,2024-02-05,2024-02-07 14:00:00,2024-02-07 18:00:00,147.629,147.991
USDJPY,W,H4,long,2024-03-04,2024-03-11,146.482,147.077,,2024-03-11 05:00:00,2024-03-11 09:00:00,146.486,146.633
USDJPY,W,H4,long,2024-03-04,2024-03-11,146.482,147.077,,2024-03-11 21:00:00,2024-03-12 01:00:00,146.622,146.855
USDJPY,W,H4,long,2024-03-25,2024-04-01,150.81,151.342,,2024-04-01 05:00:00,2024-04-01 09:00:00,151.304,151.33
USDJPY,W,H4,long,2024-03-25,2024-04-01,150.81,151.342,,2024-04-04 21:00:00,2024-04-05 01:00:00,150.81,150.812
USDJPY,W,H4,long,2024-05-13,2024-05-20,153.602,155.642,,2024-05-20 05:00:00,2024-05-20 09:00:00,155.496,155.636
USDJPY,W,H4,short,2024-01-15,2024-01-22,148.176,148.808,2024-01-29,2024-02-02 14:00:00,2024-02-02 18:00:00,148.568,148.587
USDJPY,W,H4,short,2024-01-15,2024-01-22,148.176,148.808,2024-01-29,2024-02-05 18:00:00,2024-02-05 22:00:00,148.77,148.77
USDJPY,W,H4,short,2024-01-15,2024-01-22,148.176,148.808,2024-01-29,2024-02-06 06:00:00,2024-02-06 10:00:00,148.706,148.789
USDJPY,W,H4,short,2024-01-15,2024-01-22,148.176,148.808,2024-01-29,2024-02-07 10:00:00,2024-02-07 14:00:00,148.228,148.26
USDJPY,W,H4,short,2024-02-19,2024-02-26,150.524,150.846,2024-03-04,2024-03-04 14:00:00,2024-03-04 18:00:00,150.554,150.564
USDJPY,W,H4,short,2024-02-19,2024-02-26,150.524,150.846,2024-03-04,2024-03-05 02:00:00,2024-03-05 06:00:00,150.546,150.546
USDJPY,W,H4,short,2024-03-18,2024-03-25,151.44,151.974,2024-04-01,2024-04-01 13:00:00,2024-04-01 17:00:00,151.703,151.775
USDJPY,W,H4,short,2024-03-18,2024-03-25,151.44,151.974,2024-04-01,2024-04-02 01:00:00,2024-04-02 05:00:00,151.786,151.802
USDJPY,W,H4,short,2024-03-18,2024-03-25,151.44,151.974,2024-04-01,2024-04-02 09:00:00,2024-04-02 13:00:00,151.698,151.718
USDJPY,W,H4,short,2024-03-18,2024-03-25,151.44,151.974,2024-04-01,2024-04-03 09:00:00,2024-04-03 13:00:00,151.913,151.954
USDJPY,W,H4,short,2024-03-18,2024-03-25,151.44,151.974,2024-04-01,2024-04-03 17:00:00,2024-04-03 21:00:00,151.701,151.709
USDJPY,W,H4,short,2024-03-18,2024-03-25,151.44,151.974,2024-04-01,2024-04-04 05:00:00,2024-04-04 09:00:00,151.758,151.772
USDJPY,W,H4,short,2024-03-18,2024-03-25,151.44,151.974,2024-04-01,2024-04-04 13:00:00,2024-04-04 17:00:00,151.689,151.704
USDJPY,W,H4,short,2024-03-18,2024-03-25,151.44,151.974,2024-04-01,2024-04-05 09:00:00,2024-04-05 13:00:00,151.748,151.753
USDJPY,W,H4,short,2024-03-18,2024-03-25,151.44,151.974,2024-04-01,2024-04-08 05:00:00,2024-04-08 09:00:00,151.914,151.945
USDJPY,W,H4,short,2024-03-18,2024-03-25,151.44,151.974,2024-04-01,2024-04-08 21:00:00,2024-04-09 01:00:00,151.916,151.92
USDJPY,W,H4,short,2024-03-18,2024-03-25,151.44,151.974,2024-04-01,2024-04-09 17:00:00,2024-04-09 21:00:00,151.79,151.79
USDJPY,W,H4,short,2024-05-06,2024-05-13,155.772,156.784,2024-05-20,2024-05-20 09:00:00,2024-05-20 13:00:00,156.186,156.236
USDJPY,W,H4,short,2024-05-06,2024-05-13,155.772,156.784,2024-05-20,2024-05-21 01:00:00,2024-05-21 05:00:00,156.472,156.55
USDJPY,W,H4,short,2024-05-06,2024-05-13,155.772,156.784,2024-05-20,2024-05-22 09:00:00,2024-05-22 13:00:00,156.559,156.616
